date,heart_rate_mean,heart_rate_min,heart_rate_max,resting_heart_rate_mean,hrv_mean,hrv_median,steps_total,active_energy_total,exercise_minutes_total,sleep_hours
2025-06-08,83.59155927128371,62.930404476767414,133.44908575916637,58.008062195330076,58.9049378825179,58.45745495270527,10484.0,629.8669154377005,36.5050316048023,7.217014232612003
2025-06-09,78.96669697513451,59.80588227475138,124.17322286655515,56.47059873676974,52.776497390703575,51.957199119792975,10370.0,504.2112940294456,27.39328827183457,7.661162425201102
2025-06-10,79.53572271960233,57.24059166800211,128.98931255902144,58.590885940141895,51.48569209834471,53.72710307484545,10195.0,485.15946672336634,26.37331930450369,6.434134358236635
2025-06-11,77.08459000784798,53.779360005070316,123.71658105584663,58.32387453862239,59.78481771290262,58.109158278688525,9686.0,438.0061945005624,26.374349561504168,6.66793036116481
2025-06-12,77.95150111970347,59.977700691867696,121.33748254389593,60.29807073150575,52.09011111377786,50.813065741370124,10380.0,563.7942694822975,33.547652356574076,6.785071311253381
2025-06-13,77.56205093125178,55.66986518963667,116.66516891541514,56.926167064011715,64.06233887846719,64.40055723854442,12382.0,636.2657059829928,40.55831387678807,7.537347165331532
2025-06-14,82.10438102915646,60.6806062087961,128.55748087471943,62.06606898431356,53.491072724316936,54.11580061560315,12793.0,729.5659207737598,,7.0180203723751555
2025-06-15,81.67137758750368,61.48665359326917,136.7452019325375,60.38376278937112,55.199753752388716,55.99390260733389,11656.0,551.2397895953875,30.3099538512642,
2025-06-16,76.45031140811733,58.94206953712405,114.89281867712198,57.359845938236035,58.23338522467214,59.69136609598245,7386.0,502.74845450829935,20.191634409828758,6.637465729522065
2025-06-17,73.81860003873648,51.4567419700748,122.35888435567891,60.14963684899276,51.91721158598766,52.23493737907808,7643.0,458.9422657253223,12.225783631202187,6.659832078477813
2025-06-18,80.30316177103184,56.61815148600118,133.75938740582868,63.187574661339085,47.9690281309079,48.752042433209354,7080.0,483.1340522140553,22.0585725781883,7.119802590833252
2025-06-19,81.5926104361837,59.817919778314796,134.24230905636708,62.944229333215354,50.732110624887746,50.31737580998361,9130.0,583.7917035565316,32.35684821428499,6.895511809077431
2025-06-20,78.87960536191278,55.53672538890691,135.51916782324196,57.143570249888576,51.056436120002445,51.156753405181185,12537.0,604.7097550186807,32.20642684847554,7.045711134187037
2025-06-21,79.34789724632122,55.47441512673723,136.80037042215636,58.726464929881935,44.96126498964008,45.13331967772589,12024.0,595.3699164648006,29.362611405000884,6.78676384733694
2025-06-22,77.37442876929444,58.558023375380536,132.45536847135975,62.11904387100996,49.60205902822812,49.94621604553858,9524.0,507.5588437426355,23.728033998504248,6.969685770957673
2025-06-23,74.25910450110884,53.15331607769814,114.72624920858283,57.931683184717244,47.42853372226949,48.66459741440191,7995.0,514.9918887292212,23.68625731167497,6.918541422292464
2025-06-24,73.21585012966173,53.424388228557106,122.61638878576639,56.07633667413753,54.54202721512274,55.430260306234466,5698.0,444.7311405389885,18.723780639232274,7.160468046949386
2025-06-25,72.13346861429719,48.24043863939134,124.61521159399979,58.23477350958275,50.99533314188096,51.066080346521254,8234.0,556.0079575452094,19.454145518980717,7.166320170171737
2025-06-26,77.65288669417686,60.902424102115056,121.54647162560369,60.4182354136379,48.00412365588751,46.709522079981845,11810.0,571.5076091383218,,6.317591210015586
2025-06-27,78.07900226426113,58.78000294988334,117.10024588778377,59.7068968263611,48.220757972389166,48.329031985289504,11768.0,627.0560282311656,33.54736666455669,6.026875476332939
2025-06-28,76.77908446027637,53.77477210405848,120.1452521613015,58.05043016634973,52.11460344084787,52.06977498501468,11130.0,592.6043397808301,35.10366512162044,7.168613261040209
2025-06-29,69.83403013095518,51.56161964674306,118.75149577253852,57.55306560079346,54.154484905155044,54.46357543285616,11244.0,528.4414635980444,30.722765741274166,7.2782582968694784
2025-06-30,74.068686432987,51.76634362787601,122.00301409029741,58.78565038980102,46.45332160525315,,8177.0,569.6767881683115,26.472749734473222,6.5532023272992275
2025-07-01,78.88378192724652,59.82151662500447,121.1237894790984,58.36176212723314,46.169925788587065,45.33188934292109,8151.0,455.7051367937892,17.77330503824547,6.33783700292899
2025-07-02,76.38114058736667,52.541312268245406,134.1671136117705,62.286543894674395,56.57029221082052,57.24595464142109,9155.0,503.5447976609842,23.112865676258743,7.021009329904678
2025-07-03,78.58397737231081,55.51573868092115,138.8004574219922,59.71846826573818,51.54022063468421,53.24975994227509,10099.0,465.545344844179,28.00940259236688,7.315408821343701
2025-07-04,75.92922579750224,57.518662936201316,118.76158545476741,61.51442633476163,48.56107065928458,48.717873721843596,12482.0,675.7116561448701,37.962637775216486,7.594302543130549
2025-07-05,82.2610663427613,60.09952143445845,142.57081631637462,57.874884087246734,55.55996342635603,59.30051561703149,12643.0,689.725331584171,42.800847330244125,7.154192016090059
2025-07-06,76.48627981957215,57.791427468905994,114.91494283977649,58.03926189725034,55.783531077426694,55.17866821065633,11014.0,501.18575274519947,25.750975506102016,6.98467774839854
2025-07-07,77.61762319284593,56.766720471121644,137.8167225378126,58.46554023397838,48.035280219491966,,8865.0,485.73577139169555,24.814391997678786,6.847885410515395
2025-07-08,80.32776365513644,59.0599175079901,141.17405461707824,53.360516659044215,56.4165446508318,55.13845545900303,9427.0,464.85218538619876,19.42848495242499,7.237437042370178
2025-07-09,79.17316959072295,56.53640631803731,117.46241430310516,55.26166167249907,58.79702698417776,58.234587407948496,10452.0,474.20297690870774,21.27716139886148,7.158226905190822
2025-07-10,81.0743310948545,64.87872436779838,137.38679421749646,63.369705907509754,45.30589965387294,45.70419391050759,11485.0,674.9197006610266,54.194073458579396,5.700277347003292
2025-07-11,82.11445477865409,64.3531916494357,143.39929252033033,62.31386176735391,48.92783282837245,50.28191932806482,13910.0,824.908125760899,73.524123838692,6.695626784933983
2025-07-12,82.597627391975,60.90228490726636,142.33928064360168,65.35878421472846,41.29146304955673,41.80201478399445,15229.0,764.3285463098159,62.14468586926248,6.709020538579832
2025-07-13,86.58744650758581,66.07926061182951,147.88449037629493,68.77942045323557,48.20217420287322,50.2167579618088,13835.0,793.3852676930014,68.54457934329093,6.478677705509436
2025-07-14,81.60307893355547,61.638238307946324,132.8108430702988,66.42414952844067,44.9443903712441,,12543.0,682.5767172358233,,5.934440555017362
2025-07-15,82.04945191967704,65.6077722660132,121.92519927692635,68.71690943083445,45.9295185442261,45.39804889648369,10587.0,494.96081317959283,48.06039983085151,6.565475139069505
2025-07-16,86.44526510691676,67.65905803922512,144.84020585423764,66.24011765218644,51.50641537997184,55.83279155161886,13033.0,638.8228614799482,53.57518910799007,6.48316122614059
2025-07-17,78.4821146926426,55.561312837357406,131.21399283205886,58.28180093731359,65.9761982963462,66.60697853545345,11533.0,631.3935136631314,42.445537218431156,7.553326636485385
2025-07-18,84.38052377584134,68.13338107955309,137.13420563636026,55.06884770232936,67.9898098294,66.83863935583433,13121.0,721.3748636186185,51.431403158479604,7.80017006192254
2025-07-19,80.21521468349103,61.043724800572534,128.2293013200995,58.08370749897429,65.79372106224082,64.68289904264391,14769.0,715.0886323622035,54.1732786315417,7.582636557522617
2025-07-20,83.5067309019755,59.945544600609324,135.23093833848213,59.17054436690742,60.4646679670114,58.956380103761255,11427.0,562.1595074485585,42.124948981782644,7.700938002370094
2025-07-21,77.90837781480941,61.5013319384493,119.59429251287617,56.28283535697728,62.42594366323454,63.9244546326054,9310.0,566.0393726613845,32.87351711900718,7.725083951861174
2025-07-22,80.34347862805632,58.34583261969922,136.0979592656439,58.12492182121218,63.83306485852674,63.25006118989755,9504.0,618.4767314646277,35.38504143189482,7.606374599604311
2025-07-23,75.86740419513688,57.80650326568059,115.6678195715739,58.79593281833471,59.674730956125224,59.8785109171756,10154.0,455.81158694341457,30.91232125012766,6.884944890653543
2025-07-24,74.8908601740894,51.95798951686002,130.4055985831404,56.58337266606664,60.931269883717476,60.82965600461625,9033.0,604.9261504881483,32.00979815849635,7.522504917453138
2025-07-25,78.665618875326,56.69707504365108,137.0411010183225,55.360796412175304,62.91948232028302,64.08987017298851,12540.0,632.4025438468898,40.36432039570159,7.234522529436692
2025-07-26,80.55173095967946,57.46608959281256,129.89097922122718,56.0933237244198,58.54700361602773,57.1922130674133,11834.0,668.4963879843464,43.160768636084086,6.946199944334041
2025-07-27,79.33793987118271,61.61054154773258,129.5738686565519,58.588662864149484,57.67679366255513,55.9558780047263,13169.0,613.7076659650752,45.7387873975386,7.944946209834321
2025-07-28,74.7726380093144,54.52229597076557,120.26578055944428,58.60515334189172,58.72310302825378,59.081978719744335,8053.0,544.2655878517727,34.33470615783222,8.00372090691357
2025-07-29,73.3338166066734,51.09965705807499,134.6008226160875,55.90145655882236,62.23730902197227,63.19884387749211,8856.0,578.0778870537151,31.535933880080723,7.861487270213269
2025-07-30,73.27311630026827,55.30751835630842,128.86810368969736,57.94111652093859,58.48345508825405,59.01550678921027,7705.0,524.1153953486536,26.014241121866934,7.475567391493136
2025-07-31,73.90216586935435,56.056195427216615,120.75789114856263,58.861833362902146,59.977588521713365,58.68246255515764,10121.0,668.9329959777999,36.54163158806403,7.760548715875206
2025-08-01,79.7894479540845,63.57199088610381,121.98482522367661,59.20529296744834,59.63117047583885,60.71514622318508,12675.0,732.8600525580505,46.30801833508965,7.196077553364084
2025-08-02,82.6694930999176,59.001370748113985,125.9394033127678,61.616255263455834,55.066063831963206,53.875886348610194,12055.0,683.1903542719126,41.73812684943631,7.251265840577458
2025-08-03,79.25914578182268,57.579010741385694,128.39328064846387,60.547942042535134,58.05993387784327,57.22547204618506,11350.0,708.0470986502114,40.00823212952192,6.767868147505005
2025-08-04,70.34848231020287,49.26399947812139,130.97012391774697,56.267606964802255,57.24366997491368,55.733344335358474,9272.0,520.522762176269,23.689606962424605,7.346809314800046
2025-08-05,77.13912171996984,55.18716393840991,132.75863401823187,62.31491679248391,49.99117485777951,52.07302821562276,8743.0,488.67781157952794,19.14365448578951,7.215640628089979
2025-08-06,75.3464325630254,55.09352921346189,118.512282519325,56.70952474746856,59.08691200688305,60.10038647252681,7842.0,,20.04633084539023,6.6930782192757405
2025-08-07,82.69524386333029,62.886173294607005,141.32471106538384,60.929939657091595,51.62559680513102,52.59358620621722,10349.0,514.4829671028962,22.088800979860373,7.079841154821045
2025-08-08,75.53407246953317,55.937814540545006,122.61088502176551,60.486983035357596,46.21326676050093,48.20880503432885,12461.0,609.1220041353946,39.14975626779012,6.930116401973215
2025-08-09,77.14691275602381,56.02339905919468,135.58824514208425,58.927312869594026,49.564189523911885,54.06442832109384,11979.0,668.3553960131455,,7.579597506464628
2025-08-10,81.19095804075101,63.578678237611946,124.99174839229815,56.532746298640475,48.549052101586824,45.814290335330575,11377.0,528.4943619633939,31.27150122604949,7.2503699942331075
2025-08-11,78.10941548719475,55.004945927075795,130.95727017366636,58.75582216161164,51.83274882551355,50.65134629611018,9793.0,541.6775910117213,24.726653429675643,6.951065208553392
2025-08-12,76.88230819384901,54.38828922409489,137.12239990779977,56.3931544197218,50.39007891430295,49.40419877962371,10429.0,439.3700195218516,18.512922392321066,7.045254906612187
2025-08-13,77.72063116534713,58.92412227373086,121.91008738489418,61.13466539117299,49.61882825178677,48.257516855974465,8820.0,524.3755617888128,21.24579259888089,6.9348906854186305
2025-08-14,78.7247109281386,58.09583655363841,133.35494910219913,61.579664786646575,52.9546064497894,51.230473253623465,9554.0,556.1375748013627,24.063358237901166,6.813224318486055
2025-08-15,79.16450514631666,62.03628674671654,140.8600080252881,,50.9106982861598,,10305.0,669.9918425015703,29.61460885389145,6.458166498480329
2025-08-16,76.30579607442193,52.52702609095315,117.92015496825402,59.875245743150856,51.31195416683039,49.36538822236734,10535.0,650.4154102269733,33.392507832282206,6.7520940822896085
2025-08-17,78.09955156160947,54.87641006056721,118.22120653842566,57.71224259143048,51.370110996557244,51.906178784617104,8558.0,439.0389671228095,18.228365521257285,6.630087561649133
2025-08-18,71.6519111255484,48.27673107355479,125.83259574422398,57.64370340534144,51.9159140587481,,7499.0,427.9184627539271,10.992022508115713,6.497029570933261
2025-08-19,76.85300133592122,58.19569695429361,123.00666408189795,61.78318478299149,42.442371708696285,43.21201757231813,7402.0,328.7862567748186,6.4360611799576946,7.145628554457617
2025-08-20,76.00681279076763,58.65373513170478,115.71668024756582,59.1462534009179,49.41701938882054,50.22938491144175,8309.0,389.43357499398354,10.534288111186832,7.088440572999089
2025-08-21,77.63058507287298,59.93640776514249,127.03791990207947,64.2728485079155,40.55320165370157,41.518012619184255,10148.0,606.7963202765934,27.052916505298388,6.240959234581287
2025-08-22,77.1096809836057,60.38966985524498,133.20017729506063,58.41742306592267,50.90946232031644,50.312008021398235,10110.0,604.8862431438022,27.457237262244448,6.839208061978685
2025-08-23,77.14118620163768,60.1803011608266,121.98412381160222,61.03020450054853,51.832595905646585,55.22642534986045,12343.0,584.268137167617,33.06331825554156,7.219372458067458
2025-08-24,75.7764772397768,59.20604096629803,121.81760229990003,58.68873306270664,56.40508578624173,56.78017557261308,12150.0,574.6411860196635,38.315218045307546,7.236256225791299
2025-08-25,75.8369957910236,51.91841123738461,134.13378140655092,59.36883450146205,57.61773041209355,54.63775480789388,8990.0,484.0474543964414,20.38127790496357,7.361779564189763
2025-08-26,73.6647592356656,57.072297768713014,124.14648512994131,57.92559758002511,,51.81349595160375,8196.0,413.92162078396547,,7.037613025304221
2025-08-27,76.80838387618698,59.74804722857567,135.0339511275423,59.00724512586176,50.574114886769586,47.78931010432508,8891.0,407.0589919012053,14.989585653656817,6.807216908218694
2025-08-28,74.3483401553749,51.730303390649006,123.06168796682392,58.40034401450005,54.735457071586914,54.76319247822901,10361.0,558.2121005038451,28.031213506188905,6.682811079223561
2025-08-29,79.20164756403084,58.55972583008729,140.07305144147332,57.63327685237916,52.26269695268869,52.067808594203356,9871.0,654.6743637468875,32.273255529277264,7.196256628727108
2025-08-30,76.00697517162043,53.81163753506577,129.6260453248461,59.983359235905866,54.911745963386416,54.162264846747284,11910.0,674.5908777420536,38.78633735341303,7.209397467963497
2025-08-31,77.51388664154571,56.46659057936447,118.2954594092077,59.07928127642006,60.1043369885522,63.32181876839302,11957.0,534.0105145609357,41.38068621591998,7.5522817717662525
2025-09-01,74.96436957657156,51.90696901393997,134.20660129401477,59.48862835718729,54.69049867386764,55.568871272390695,8104.0,484.41464315076945,18.225983382672254,7.666269497267526
2025-09-02,81.1072361414761,59.99949591935817,130.84960072141524,60.44893843341541,59.73135298746827,60.893110365782405,9373.0,496.23179812696446,26.702189705396442,7.224222386741565
2025-09-03,78.80539302980064,58.62839228657543,120.20472826115036,60.46228449373744,58.96345192892377,57.473734348216404,8124.0,529.336075778263,28.344259935918732,6.864169432947167
2025-09-04,77.06791749497303,55.365919944882634,118.73248070716713,58.21270769576428,53.62723187030959,52.028600044179974,11792.0,638.86965106513,32.02549370742288,7.203239441871809
2025-09-05,84.00795700394316,64.42881498960628,138.50877144658008,65.63992586785173,51.43516164326726,,14393.0,636.6959116308851,55.338039522915935,6.34133082337097
2025-09-06,78.31167646443184,59.543165881193964,117.4486166259396,64.2742230221164,50.36546043405935,50.64227185750291,14143.0,776.4560656653481,67.12435704559377,6.156500385230434
2025-09-07,83.0364530505845,63.2952334309828,127.91470340851602,65.65254655730078,48.25061342829431,45.28051492091117,13532.0,759.4103392675652,58.78087026937713,6.104632615107124
2025-09-08,87.48712193033,70.12940908954153,128.84202410160685,64.89478254208248,45.83973643268561,45.55124519612636,9818.0,603.3116135687443,55.27420541899303,6.442607570189771
2025-09-09,83.53497310656728,61.16239926814575,132.1208314173821,68.86286506452808,45.308123508604325,45.33063884120193,9998.0,682.6511545130145,49.11003698159793,6.237063459941251
2025-09-10,83.88315144091672,65.79752119022916,131.8276419687814,66.6005111610908,46.62726253940158,46.283023874167775,11997.0,706.5531114410487,60.938087378287356,6.14092398383449
2025-09-11,84.0455387257062,66.81728635500981,134.57057315823874,64.5490334854151,51.88372072594802,50.58229606619334,11714.0,,58.02778233368565,6.501138127314511
2025-09-12,86.59733047527239,68.62651254100658,131.3086023737331,,45.464920393165954,44.60166410209213,14398.0,736.9468073543367,61.35579189304665,6.24085055915077
2025-09-13,73.12700487410507,50.39044365992715,111.89605101918133,53.804050870228075,62.2503853116373,61.967410601920825,14894.0,749.953812184156,50.81139819772627,7.479976002351009
2025-09-14,73.82675012813128,55.185139763349426,126.57201668497574,55.17595779679844,55.619795487042005,55.76507552481808,10953.0,708.655043466267,45.64528276117635,7.521157566826128
2025-09-15,79.9071642551834,58.4187652991362,126.87639632435983,59.64289576625121,58.68616008239821,59.65382661447912,10328.0,621.2758681098893,43.69475008436481,7.033714062666032
2025-09-16,75.99728595012964,53.14600890488372,129.62932591989076,57.83626818609192,,62.12426498105031,10115.0,548.7654586103216,34.92530445219316,7.3073101092443675
2025-09-17,80.37191509563984,63.7499577602395,120.97992239494228,56.252289993461666,70.95492308173824,70.48396672409464,11489.0,552.1605511755398,33.66864038525888,7.9725857240673035
2025-09-18,78.06511264324227,55.94491740181793,116.39576917029947,56.871903869771785,53.30413086559269,52.57428095180812,10694.0,613.5435762634881,47.70802057759283,6.960132938401996
2025-09-19,73.17130891632662,54.709985185294386,117.13037086557365,57.16096094606634,63.77373786232597,64.47398693998086,12064.0,633.608597324555,39.10272204078356,6.655297728079878
2025-09-20,77.0055266165949,59.27254770312257,125.96266236845216,61.90082260667268,58.22271951782119,59.200071384078555,14125.0,667.5219169062988,43.729759057904154,6.690556416568263
2025-09-21,71.51314438259746,50.00193276297368,118.97087176264068,59.24556955270873,60.313463418491786,59.61874272527757,9675.0,624.3467465674895,35.92168262023486,7.369634048970714
2025-09-22,76.76345056644105,53.48507758457518,134.21071189300426,58.22783740588042,58.73334382036538,59.99797338351125,8719.0,578.9183887301831,29.71837561445631,7.374838935949488
2025-09-23,75.02242181291601,56.66226814321685,122.09052527354379,56.74134975225067,59.55540643471884,,8015.0,395.1896061522513,17.580997434447596,7.360429929064683
2025-09-24,76.13331942943748,55.582648986362926,126.86390773991137,57.46946709595133,57.41598228188884,59.48268062694272,9214.0,518.2003129400205,30.728752002811447,7.710300978272091
2025-09-25,78.82044843524108,60.501775524445144,131.0648226538537,,60.384295456965674,63.22960890771739,11335.0,635.4792489530619,32.511590783346904,6.300153958473744
2025-09-26,80.93095668511627,60.49667199930485,119.45491008461575,59.20917958014648,54.405653249582954,53.01938742772785,11447.0,567.2931584531599,31.922220370666178,7.337676053770621
2025-09-27,77.90278551179358,56.92788926655886,128.26598655610212,59.161765886802336,60.962332228647,60.98456936357902,10022.0,592.9774307602693,35.655804634573016,7.682568542823812
2025-09-28,72.26988054583367,51.387197435512235,118.54583077140578,56.58452921888453,,51.26904173384456,11850.0,623.7300212885051,37.29117716287483,6.690897149366821
2025-09-29,78.8223841600994,57.834013202957436,126.93310722449752,57.67494500954605,53.61891380725943,53.46199609760742,9483.0,578.1200380879305,30.84499505025116,6.951282195812174
2025-09-30,78.74059929170626,61.65996095396606,119.14749685559227,57.679299318413825,48.70646247333645,47.66764180196024,10810.0,519.864614401547,31.494945081727153,
2025-10-01,78.67870169793814,57.13037794124438,135.4663952735056,57.19151844077765,54.068548550898704,51.69164934572899,9736.0,624.0303757722824,38.074466529759924,6.651452371624144
2025-10-02,79.81771519379777,58.41971234275598,140.4354172132023,58.15449570076468,58.0198829056474,58.168170019293804,9753.0,594.0528454784856,30.09038477508948,6.8629378472666165
2025-10-03,73.27909073934298,51.818385761607914,111.81354243445338,55.22827030150269,52.74767513365551,51.51830607837885,11461.0,621.1276384695959,28.738785226996733,7.452211474537307
2025-10-04,82.2925147053863,65.69995028347665,134.72546101285866,60.072699675401125,52.198596442991715,52.336186012187916,11369.0,586.0660662844193,23.138012304846,7.599676488040988
2025-10-05,76.30485482636362,56.730144087050405,132.63711244128422,61.529516973332804,46.43324758339883,45.16277791668067,11296.0,687.673821203454,31.528120623198227,6.762509430032494
2025-10-06,77.79140267700527,58.519121620639424,122.62678480460261,58.49788842933587,51.48462871295237,49.72517535960142,7156.0,448.4471761775166,15.855312806687007,7.61853030675789
2025-10-07,70.33720503965944,53.64351317051384,127.23853907637664,55.686174128188725,44.42670846155738,44.80158583816042,8489.0,324.2404073501631,12.412848462061486,6.966599038764153
2025-10-08,72.97816340771804,55.19921998454356,126.15468462610927,57.68815547092889,48.195526488419695,48.43700093131009,7206.0,497.65756511061204,12.845188282436824,7.551424400340335
2025-10-09,81.53517132556064,62.007470271176345,141.83507450006633,61.38229290409391,51.12481350243902,52.05166465655251,10002.0,497.4258852226652,23.276792657404044,6.83300200312258
2025-10-10,76.04508580249298,54.10183532362832,137.5892012749835,,55.39956767467464,58.89694970094284,10400.0,640.2895568942956,,6.817095998061791
2025-10-11,79.52701058081627,61.63051396493896,118.54331731678519,56.8846928267116,61.577039647480376,62.02070289741773,12051.0,683.6796157986669,34.70510526032019,6.920277578468127
2025-10-12,77.3684386864722,54.73043940547291,126.04694495112035,57.286022619260095,50.22304059108756,50.99917141839017,9762.0,488.7202038092921,27.50856634484596,7.952864676155288
2025-10-13,75.73660432289675,55.37021803698104,126.86431122477399,59.379525924654736,56.913150544804935,55.189052418617216,7363.0,389.95938906833436,13.783323993345618,7.229953677925181
2025-10-14,77.78426758687299,55.700894105396046,119.30610518385664,57.54395255857366,51.32211230370211,49.26306039884391,8014.0,300.78365573349345,4.856894354913436,6.751940410979411
2025-10-15,75.58405230238509,55.80360443569023,121.65491223264178,59.71079877156685,51.127950864274105,53.66047797911144,8544.0,397.92743993611697,14.335634490604132,7.300026556328371
2025-10-16,73.00588387079965,53.012330067421864,134.70942261695473,59.940268665350985,52.68203595674653,51.204468308853244,9364.0,548.715402612539,25.260319153049807,6.791053579637916
2025-10-17,78.60380030797661,57.64604519293949,116.99333126019593,62.87183133932175,,49.58254101711565,13674.0,694.1088480922998,44.60690517357521,6.656365230392558
2025-10-18,79.75007121550867,56.32630635018208,128.6102615720939,58.74098029344704,53.00831508555868,52.94575681161219,11437.0,651.9415336703648,37.388625373163244,7.218703060332969
2025-10-19,79.91929053325309,59.98478988194981,138.1430014544898,60.19487279355592,50.77106180233183,50.626753940928005,11437.0,554.065917965246,37.839202632747586,6.941516597598635
2025-10-20,72.07040862661354,51.84114832174721,117.84403893187647,57.056584968124824,47.732306005363945,46.28829559505468,9456.0,382.43305275916214,21.07499557598574,7.163971883553056
2025-10-21,74.85516513697509,54.03918942875485,124.37032920309878,,47.624001173796046,47.136044023855085,7388.0,416.8010895262936,12.404897133074261,7.160758394690422
2025-10-22,73.86514913165709,51.96502803327529,135.3382470305686,56.56967475629789,57.1796137216298,59.146614869869964,8950.0,424.5909787731358,16.546057635985896,7.287812193736132
2025-10-23,75.9225228836357,59.34772019974582,125.3195669590526,57.70573667412875,53.996132425049865,52.70654265091899,9564.0,557.6318113760564,26.719900299783514,7.29778614236012
2025-10-24,76.93447441487993,56.80897490670415,118.0765859063959,59.68415352074796,51.264350627273785,49.03447465228791,12583.0,746.0105625971192,,6.3565267742373575
2025-10-25,75.77353389303131,55.92080117938296,115.0148496930247,55.69141258225112,56.39105357403682,57.89920336747649,13181.0,647.7159834679289,37.7497023594738,7.397434739800324
2025-10-26,77.13580879865833,53.76232892475777,137.8258065372171,58.582051594452835,58.85571360672178,59.643388665822634,10875.0,681.4116047896363,43.21469957953319,6.8277205603420486
2025-10-27,79.34302683020893,59.3949741867182,123.7224527488105,59.9040571578408,56.87209637312426,55.8792665800864,7241.0,518.1784273528809,24.979760686907717,6.8150237885967435
2025-10-28,79.88338515227866,60.136820874724016,129.9809189098279,59.15206031751331,55.02128673734684,52.48981951154377,11125.0,542.8491938875538,31.430552397030915,7.298052463337438
