date,heart_rate_mean,heart_rate_min,heart_rate_max,resting_heart_rate_mean,hrv_mean,hrv_median,steps_total,active_energy_total,exercise_minutes_total,sleep_hours,recovery_score,recovery_score_lag1,sleep_hours_lag1,hrv_mean_lag1,resting_heart_rate_mean_lag1,exercise_minutes_total_lag1,active_energy_total_lag1,steps_total_lag1,recovery_score_roll3_mean,recovery_score_roll3_std,recovery_score_roll7_mean,recovery_score_roll7_std,sleep_hours_roll3_mean,sleep_hours_roll3_std,sleep_hours_roll7_mean,sleep_hours_roll7_std,hrv_mean_roll3_mean,hrv_mean_roll3_std,hrv_mean_roll7_mean,hrv_mean_roll7_std,resting_heart_rate_mean_roll3_mean,resting_heart_rate_mean_roll3_std,resting_heart_rate_mean_roll7_mean,resting_heart_rate_mean_roll7_std,exercise_minutes_total_roll3_mean,exercise_minutes_total_roll3_std,exercise_minutes_total_roll7_mean,exercise_minutes_total_roll7_std,active_energy_total_roll3_mean,active_energy_total_roll3_std,active_energy_total_roll7_mean,active_energy_total_roll7_std,steps_total_roll3_mean,steps_total_roll3_std,steps_total_roll7_mean,steps_total_roll7_std,hrv_mean_trend7,resting_heart_rate_mean_trend7,recovery_score_trend7,sleep_hours_missing,hrv_mean_missing,resting_heart_rate_mean_missing,exercise_minutes_missing,active_energy_missing,day_of_week,is_weekend,month,target_recovery_next_day,low_recovery_next_day
2025-05-25,77.98919849039207,55.742491654239686,126.61763499995772,55.46762093577066,,63.32900497479697,12940.0,599.7122381739129,48.96095409539475,7.05890870346322,61.83716809949448,54.47777557178743,7.050167992964423,58.65096013259278,57.5595616293141,,,12556.0,59.29737136667929,3.4096214273534633,61.4121837413915,6.562230350911086,7.276741206955403,0.3142625561573236,7.33655516015203,0.2917786604296579,57.0857325022846,1.5652276303082029,60.48015710037583,3.0824398974394374,57.03834420157684,1.1314152919923863,57.76840835456215,2.6524707197804074,47.547723758544834,1.4132303368499155,33.24784502458461,11.73035406729,619.5878168433774,19.875578669464517,516.5282036011012,91.2593055417222,12550.333333333334,320.49995666493015,10833.285714285714,1728.348320902748,,-0.06420917354114408,4.656654468462506,0,1,0,0,0,6,1,5,71.04629079394107,0
2025-05-26,75.67318602704367,52.165094355355144,115.39631744368478,53.72349636933133,64.12058607367574,65.12763248343926,10487.0,524.4132624566867,39.99183031992204,7.640837483136867,71.04629079394107,61.83716809949448,7.05890870346322,,55.46762093577066,48.96095409539475,599.7122381739129,12940.0,62.453744821741,6.778104420730832,61.48486852371923,6.6649162414718885,7.2499713931881695,0.276407097362863,7.316768271222978,0.2645014514860962,61.385773103134255,2.7348129705414816,60.61401270683257,3.2172345443928507,55.58355964480537,1.568211403244934,57.56883912133487,2.8864264853298587,44.47639220765839,4.484561887736355,36.65559259148744,10.113140024180982,562.0627503152998,37.64948785861313,540.3726436016741,68.73419266229087,11994.333333333334,1077.3128092104396,10885.42857142857,1711.5268753069465,0.8031336387404835,-1.396984632590943,0.5087934762941586,0,0,0,0,0,0,0,5,64.50754461836209,0
2025-05-27,75.65626901753987,53.82926929156859,132.92232302263304,,61.189458847832626,61.400456948826466,10528.0,609.8338829751483,30.52536708764673,7.433992870522612,64.50754461836209,71.04629079394107,7.640837483136867,64.12058607367574,53.72349636933133,39.99183031992204,524.4132624566867,10487.0,65.79700117059922,3.8685922375306006,60.71841564572477,5.923515072014227,7.3779130190409,0.2408581719045118,7.329688021234982,0.2676839243430346,62.655022460754175,1.4655636129215566,60.01495066569584,2.673764187458362,54.59555865255099,0.8720622832196842,57.98596735908209,2.915829624195012,39.82605050098784,7.527209721684669,38.6042011624995,7.1975866573107545,577.986461201916,38.10667169247814,568.2793384865396,56.12282184814303,11318.333333333334,1146.8136533698735,11302.42857142857,1113.6053234097478,-3.594372246820356,,-5.3651701459612156,0,0,1,0,0,1,0,5,72.60617128313726,0
2025-05-28,79.06502553226107,59.53524354441661,138.49828516633914,55.27392359436362,64.4920821636838,65.8021044842397,9321.0,511.00735438974664,38.93159768329805,7.692437911043471,72.60617128313726,64.50754461836209,7.433992870522612,61.189458847832626,,30.52536708764673,609.8338829751483,10528.0,69.38666889848014,3.5083421622158046,63.71906423935315,5.865053232360913,7.58908942156765,0.11167469468531616,7.42380133846055,0.2628218834577064,63.267375695064054,1.477115692654433,60.89668462277623,3.098727041356623,54.498709981847476,0.7752136125161471,56.820140988249925,2.304679758308894,36.4829316969556,4.234812500100245,40.07762936441323,6.1296908209175545,548.4181666071939,43.770974062092705,574.6956323264565,46.115524373004355,10112.0,559.5718601454757,11207.714285714286,1242.4530706039002,5.290403742482283,-6.99495822499302,21.004540155398644,0,0,0,0,0,2,0,5,65.73081365655251,0
2025-05-29,79.1282938762289,56.114868766215274,117.39269389345036,57.37559830229502,62.37500648392782,62.526354536660136,11443.0,575.9980162277944,42.79152131968242,7.437882350348494,65.73081365655251,72.60617128313726,7.692437911043471,64.4920821636838,55.27392359436362,38.93159768329805,511.00735438974664,9321.0,67.6148431860173,3.56455830969028,64.54041920743296,5.683887605011971,7.521437710638192,0.12092582690039151,7.43362489084538,0.2618777884594676,62.68551583181475,1.3660508123650534,61.05809976228153,3.1459453912786226,56.32476094832932,1.0508373539656972,56.24800847845342,1.54421797446394,37.41616203020907,5.121005358651867,41.222627321273144,5.883091772137399,565.6130845308963,41.00858278313807,576.7380249560218,45.855882645370095,10430.666666666666,869.0325399865974,11347.142857142857,1205.7272172630828,0.9684908370318297,-3.4327950587790284,5.749484776558752,0,0,0,0,0,3,0,5,73.63606395888246,0
2025-05-30,78.9262420810052,58.70658104042472,121.21274229773604,54.049597998957054,65.6713995233014,66.9269014691121,14587.0,741.8191468786522,42.54102207147852,7.68501885795675,73.63606395888246,65.73081365655251,7.437882350348494,62.37500648392782,57.37559830229502,42.79152131968242,575.9980162277944,11443.0,70.65768296619075,3.50910250886458,66.26311828316533,6.316894733585445,7.605113039782904,0.1182887377104835,7.428463738490834,0.256460349779174,64.179496056971,1.3637776756959739,62.74991553750237,2.3390157560257276,55.566373298538565,1.373490596146685,55.574966471671964,1.4740948253453323,41.421380358152994,1.7635099081743162,40.62371542957042,5.524553921677048,609.608172498731,97.17939713541129,593.7973168503236,75.48483280682923,11783.666666666666,2163.289059639409,11694.57142857143,1655.1021424796756,10.150894651324982,-4.038252040688718,12.058893530126511,0,0,0,0,0,4,0,5,55.62771450257811,0
2025-05-31,79.19191279276514,57.233745370231105,138.88561332385663,56.67163578499138,60.49624549192721,61.889561924513835,13278.0,848.5411282506046,51.625699924837136,7.013264789847174,55.62771450257811,73.63606395888246,7.68501885795675,65.6713995233014,54.049597998957054,42.54102207147852,741.8191468786522,14587.0,64.99819737267103,7.370106625173982,66.42739527327828,6.01605846014925,7.3787219993841395,0.2774146623739905,7.423191852331228,0.26443776568616884,62.847550499718814,2.139007277104197,63.057463097391434,1.8500472288990595,56.03227736208115,1.4311193519202017,55.42697883095152,1.301947062215096,45.652747771999366,4.2247528948175965,42.19542750032281,6.40173957610353,722.1194304523505,112.13383699320201,630.1892899075066,113.2705606873766,13102.666666666666,1289.5064516662535,11797.714285714286,1726.5266299949237,1.845285359334433,-0.8879258443227229,1.1499389307906753,0,0,0,0,0,5,1,5,54.66005143850799,0
2025-06-01,79.58576139754328,57.02171384667445,130.77360810474468,58.372348855181464,58.63225182882505,57.34500922046534,12776.0,565.4262584899905,,7.439558385784739,54.66005143850799,55.62771450257811,7.013264789847174,60.49624549192721,56.67163578499138,51.625699924837136,848.5411282506046,13278.0,61.30794329998952,8.726244407401465,65.40209289313735,7.205079521671185,7.379280677862887,0.2775349029818021,7.477570378377158,0.21920564566870943,61.59996561468455,2.977812244830937,62.42529005902481,2.3090209432115105,56.36452754637663,1.7780664299393698,55.91110015085331,1.7047829285821399,47.083360998157836,4.542338926679271,41.06783973447748,6.237985947336707,718.5955112064157,116.741909956022,625.2912928098033,115.20727057665546,13547.0,763.4138239950009,11774.285714285714,1711.9180316062948,,2.904727919410803,-7.177116660986485,0,0,0,1,0,6,1,6,64.1824065651788,0
2025-06-02,77.47205851925467,55.47723562566263,119.07300839721172,58.38449410829561,60.954914003635224,58.06188352864203,10885.0,573.1344007424382,39.86006764694357,7.340206980415787,64.1824065651788,54.66005143850799,7.439558385784739,58.63225182882505,58.372348855181464,,565.4262584899905,12776.0,58.156724168754955,4.279075383640706,64.42153800331417,6.8273865105043505,7.264343385349233,0.1821135566556641,7.434623163702718,0.2123538551286776,60.027803774795835,1.0044129716191719,61.97305119187616,2.241727051996745,57.80949291615615,0.8046017710644954,56.68793310734736,1.588970301354609,45.742883785890356,5.882816138946785,41.04587928898107,6.241965978536425,662.3672624943445,131.68240854980965,632.2514554220535,110.2684151728594,12313.0,1030.3361910884576,11831.142857142857,1674.4184003981297,-3.1656720700405145,4.660997738964284,-6.863884228762274,0,0,0,0,0,0,0,6,39.94637575030916,1
2025-06-03,83.66289160978147,65.36005260139623,126.52986247240128,60.76590114652598,46.96061887942078,49.43020744904406,9886.0,517.5230739928161,28.3681509543046,7.034972388301992,39.94637575030916,64.1824065651788,7.340206980415787,60.954914003635224,58.38449410829561,39.86006764694357,573.1344007424382,10885.0,52.929611251331984,9.9696912304535,60.91279959359233,10.948841422887794,7.27157925150084,0.17215260908429877,7.377620237671201,0.2542872752537701,55.51592823729368,6.123380251204092,59.94035976781733,5.74473233525279,59.174248036667684,1.125479629131351,57.27049997008716,2.0494979870741377,34.11410930062409,5.745958346319486,40.68634326675738,6.868295003189322,552.0279110750815,24.60070054288828,619.0641969960061,117.44700394556776,11182.333333333334,1198.4240577617868,11739.42857142857,1758.7437770947147,-14.228839968411847,,-24.56116886805293,0,0,0,0,0,1,0,6,59.22473465741403,0
2025-06-04,72.34121866346938,55.39846745622273,126.18088852516011,55.37994197318869,59.561154765896056,59.97180873503567,9498.0,591.5122279836692,28.89150012663253,6.884014492036731,59.22473465741403,39.94637575030916,7.034972388301992,46.96061887942078,60.76590114652598,28.3681509543046,517.5230739928161,9886.0,54.451172324300664,10.454232649216488,59.001165789917586,9.85374558725365,7.086397953584837,0.18975657772853144,7.262131177813095,0.2682766515902607,55.82556254965069,6.294233387816606,59.23594156813336,5.437512980477387,58.176779076003434,2.203708723220033,57.28564545277646,2.0350282767135046,32.373239575960234,5.298296550929814,39.0129936739798,8.188197369635144,560.7232342396411,31.45501038563588,630.5648932237093,110.00880407423305,10089.666666666666,584.2672523958763,11764.714285714286,1724.7354840078851,-4.930927397787748,0.1060183788250697,-13.381436625723225,0,0,0,0,0,2,0,6,31.02312866979308,1
2025-06-05,82.21401926385343,64.30731102895695,137.6096229977784,62.07267530779547,44.59385265927731,41.85067522648352,10448.0,527.4034113316069,33.056723611068655,,31.02312866979308,59.22473465741403,6.884014492036731,59.561154765896056,55.37994197318869,28.89150012663253,591.5122279836692,9498.0,43.398079692505426,11.769121749977304,54.04292507752338,13.336670491758012,6.9594934401693616,0.07547894813264851,7.2328393157238615,0.2792161584280417,50.37187543486471,6.569248386890404,56.695776736040436,7.234202585534544,59.406172809170045,2.8965284664687507,57.95665645356223,2.638862135321719,30.105458230668592,2.0977685125238907,37.39052738921084,8.243026929940239,545.4795711026974,32.798977536127325,623.6228068099682,114.66781722595634,9944.0,389.99829059454976,11622.57142857143,1785.3287698142676,-17.78115382465051,4.697077005500454,-34.70768498675943,1,0,0,0,0,3,0,6,49.13779031563574,0
2025-06-06,83.21089043587644,63.18789094003361,135.59713384179489,58.34474855466288,50.81035047266452,49.66823927711458,12145.0,697.6679043907664,51.549634681290904,7.110197000460745,49.13779031563574,31.02312866979308,,44.59385265927731,62.07267530779547,33.056723611068655,527.4034113316069,10448.0,46.46188454761428,11.667704682291522,50.5431716999167,10.687100358574286,6.997105746248738,0.11309125421201852,7.137035672807862,0.19290530918353643,51.6551192992793,6.139503718570629,54.57276972880659,6.423863278577238,58.59912194521568,2.7382110021453996,58.57024939009164,2.104253829527444,37.832619472997365,9.847322862492181,38.891962824179565,9.730637453002148,605.5278479020141,70.21314027276657,617.3154864545559,109.07060871040937,10697.0,1094.8829465594351,11273.714285714286,1359.8832632972274,-14.861049050636886,4.295150555705824,-24.49827364324672,0,0,0,0,0,4,0,6,47.56711568141734,0
2025-06-07,77.23898989123887,57.19677451289411,138.1145510091395,59.38289252097672,58.58056465964785,59.81556352743957,12861.0,713.1206731615108,44.41249567100913,6.882806640467541,47.56711568141734,49.13779031563574,7.110197000460745,50.81035047266452,58.34474855466288,51.549634681290904,697.6679043907664,12145.0,42.57601155561539,8.19424928153021,49.391657582608026,10.510003663831714,6.996501820464143,0.11369517999660217,7.115292647911255,0.21203433860779722,51.3282559305299,5.721782804499117,54.29910103848097,6.20268063225109,59.933438794478356,1.5709201907651287,58.95757178094669,1.9639869816656714,43.00628465445623,7.6148982059334696,37.68976211520823,8.443620220290217,646.063996294628,84.14252921281958,597.969707156114,72.07962455361063,11818.0,1011.8758158324918,11214.142857142857,1277.4109338335684,-1.9156808322793637,2.7112567359853372,-8.060598821160767,0,0,0,0,0,5,1,6,55.18663815145207,0
2025-06-08,83.59155927128371,62.930404476767414,133.44908575916637,58.00806219533008,58.9049378825179,58.45745495270527,10484.0,629.8669154377005,36.5050316048023,7.217014232612003,55.18663815145207,47.56711568141734,6.882806640467541,58.58056465964785,59.38289252097672,44.41249567100913,713.1206731615108,12861.0,50.630514716168385,3.284859232884435,49.46688425588575,10.549254893810415,7.070005957846763,0.1393680226153021,7.078201955715801,0.1666813626070437,56.09861767161009,3.741713686936471,54.33805618900852,6.230565715150702,58.57856775698989,0.585117179495997,58.90553082953935,1.983533600314585,44.15572065236745,6.144616640600744,37.52051489943596,7.828258414131304,680.2184976633259,36.15852495275441,607.1755152915011,71.44771660014422,11830.0,995.6408321612121,10886.714285714286,1119.0362836305324,0.27268605369285126,-0.36428665985138053,0.5265867129440807,0,0,0,0,0,6,1,6,58.82268616361562,0
2025-06-09,78.96669697513451,59.80588227475138,124.17322286655516,56.47059873676974,52.776497390703575,51.957199119792975,10370.0,504.2112940294456,27.39328827183457,7.661162425201102,58.82268616361562,55.18663815145207,7.217014232612003,58.9049378825179,58.00806219533008,36.5050316048023,629.8669154377005,10484.0,53.858813332161674,4.690011071982313,48.70120991280529,9.605713209230519,7.253661099426882,0.3188172690247085,7.131694529846686,0.2648029465265439,56.75399997762312,2.815634874368773,53.169710958589704,5.616812624550385,57.95385115102551,1.189556752009218,58.63211720503565,2.1605213909776424,36.10360518254867,6.953858042046014,35.73954641727753,8.484066406726868,615.732960876219,85.87047873006487,597.329357189645,79.72957779395256,11238.333333333334,1148.3420899521013,10813.142857142857,1133.5656044498871,-8.178416612931649,-1.913895371525875,-5.359720401563173,0,0,0,0,0,0,0,6,40.91616411711432,0
2025-06-10,79.53572271960233,57.24059166800211,128.98931255902144,58.590885940141895,51.48569209834471,53.72710307484545,10195.0,485.15946672336634,26.37331930450369,6.434134358236635,40.91616411711432,58.82268616361562,7.661162425201102,52.776497390703575,56.47059873676974,27.39328827183457,504.2112940294456,10370.0,51.641829477394005,7.728093096066943,48.839751108063176,9.484675948938536,7.10410367201658,0.5072547455339829,7.031554858169126,0.3736734091476924,54.38904245718873,3.236410377262364,53.81614998986456,5.10179239569128,57.68984895741391,0.8943709911756372,58.321400746980785,1.9801811552482962,30.09054639371352,4.554799634527446,35.45457046730597,8.756026004728286,539.7458920635041,64.19809016595731,592.7059847225809,84.98827776746086,10349.666666666666,118.85658958969749,10857.285714285714,1102.183769261955,4.525073218923929,-2.1750152063840815,0.9697883668051617,0,0,0,0,0,1,0,6,52.882941386647225,0
2025-06-11,77.08459000784798,53.77936000507032,123.71658105584665,58.32387453862239,59.78481771290262,58.109158278688525,9686.0,438.0061945005624,26.374349561504168,6.66793036116481,52.882941386647225,40.91616411711432,6.434134358236635,51.48569209834471,58.590885940141895,26.37331930450369,485.15946672336634,10195.0,50.873930555792384,7.44705652542566,47.93378064081077,8.7216280581292,6.921075714867516,0.531953254121444,6.99554083635714,0.39590896613680177,54.68233573398363,3.646279961329568,53.84810183943692,5.138242718057655,57.795119738511346,0.9429000248086651,58.74196254204274,1.583736210478693,26.713652379280813,0.4805753324179397,35.09497752943049,9.064430559713605,475.7923184177914,27.82788052105801,570.7765513678512,100.80061735491337,10083.666666666666,290.12679220568424,10884.142857142857,1070.5717335772947,0.22366294700656653,2.9439325654336983,-6.341793270766807,0,0,0,0,0,2,0,6,43.251861471914026,0
2025-06-12,77.95150111970347,59.977700691867696,121.33748254389592,60.29807073150575,52.09011111377786,50.81306574137013,10380.0,563.7942694822975,33.547652356574076,6.785071311253381,43.251861471914026,52.882941386647225,6.66793036116481,59.78481771290262,58.32387453862239,26.374349561504168,438.0061945005624,9686.0,45.683655658558514,5.179199216050024,49.68074246968519,5.940835192472208,6.629045343551609,0.14588401716033322,6.965473761342317,0.3738664151811523,54.45354030834173,3.7778494464303014,54.91899590436558,3.6690300863663494,59.070943736756675,0.8745300711684212,58.488447602572776,1.0977560936678505,28.76510707419398,3.3817702266583707,35.16511020735983,9.050277151323144,495.65331023540875,51.88609650406795,575.9752453893785,99.35771539596645,10087.0,293.4359668934115,10874.42857142857,1074.7854081021887,7.496258454500548,-1.7746045762897182,12.228732802120945,0,0,0,0,0,3,0,6,69.51899819357817,0
2025-06-13,77.56205093125178,55.66986518963667,116.66516891541514,56.926167064011715,64.06233887846719,64.40055723854442,12382.0,636.2657059829928,40.55831387678807,7.537347165331532,69.51899819357817,43.251861471914026,6.785071311253381,52.09011111377786,60.29807073150575,33.547652356574076,563.7942694822975,10380.0,55.217933684046464,10.849877408227059,52.59234359510554,9.1102321188788,6.996782945916574,0.38521661181789707,7.026495213466715,0.4240050076720004,58.64575590171589,4.953561396926286,56.81213710519453,4.405586399063823,58.516037444713284,1.3832638992790178,58.285793103908325,1.2287082783085714,33.493438598288776,5.790706075140428,33.594921521002284,6.726580235136082,546.0220566552842,81.90888081638663,567.2035027596966,90.54668990035196,10816.0,1143.0007290753017,10908.285714285714,1117.1738212734738,13.25198840580267,-1.4185814906511638,20.38120787794243,0,0,0,0,0,4,0,6,43.06645541595628,0
