date,recovery_score,component_count,weight_coverage,sleep_z,hrv_z,resting_hr_z,previous_exercise_load_z,previous_active_energy_load_z,sleep_component_score,hrv_component_score,resting_hr_component_score,previous_exercise_load_component_score,previous_active_energy_load_component_score
2025-05-27,64.50754461836209,4,0.7999999999999999,0.7745486871947745,1.0253844908649208,,0.4095037322371453,-0.537399049472973,68.45040437130396,73.60201051702742,,39.90311228190251,50.0
2025-05-28,72.60617128313726,5,1.0,1.2447697570453529,1.516384530519383,-1.2175307850539439,-0.2964134761134869,0.28934683924788984,77.63931681307147,82.00054672091267,77.16287215725673,50.0,42.8163779149066
2025-05-29,65.73081365655251,5,1.0,0.78162529954223,1.20163951018279,-0.5980244630081879,0.3304418434742874,-0.6671485094001239,68.60302974438075,76.8816314834204,64.52042045506708,41.81331197198752,50.0
2025-05-30,73.63606395888246,5,1.0,1.2312713549375578,1.6917132964607693,-1.5784227174421612,0.6182775906784898,-0.038134552890158525,77.40410136527728,84.44493421692266,82.89810203003508,35.01732878215445,50.0
2025-05-31,55.62771450257811,5,1.0,0.009065984130801301,0.9223246645732147,-0.8055300433470669,0.5995977811607041,1.5667699443677667,50.22664805088282,71.55155352501762,69.1156166570398,35.44357204960605,17.26773493439414
2025-06-01,54.66005143850799,5,1.0,0.7846747183832734,0.6452052734194734,-0.30421435686500964,1.277045130994896,2.5996816558477476,68.6686747185795,65.59291700467782,57.54724267405124,21.805362743011198,6.915891124194333
2025-06-02,64.1824065651788,4,0.9,0.6039124022266332,0.9905147776739106,-0.3006343256362632,,-0.14045360879532406,64.65508912628198,72.91895885868372,57.45975756585605,,50.0
2025-06-03,39.94637575030916,5,1.0,0.048561306419594046,-1.0900129736886874,0.40132811887545333,0.39967814732844853,-0.06585013625897769,51.21379413903749,25.161583537063514,40.099328692093174,40.13896709060227,50.0
2025-06-04,59.22473465741403,5,1.0,-0.22609508993139232,0.783305000611481,-1.1862799660345635,-0.4572777770982386,-0.6040859331603348,44.37157894869527,68.63919797382482,76.60750790329006,50.0,50.0
2025-06-05,31.02312866979308,4,0.7,,-1.4418794134263913,0.7865232450942529,-0.41825146096965987,0.11202018384746802,,19.1254479333626,31.291568319406288,50.0,47.20242024965117
2025-06-06,49.13779031563574,5,1.0,0.18542675965907535,-0.5176745069100293,-0.312350040563871,-0.10764940588906037,-0.5084588091188382,54.62243211934468,37.33961723358984,57.745877548776946,50.0,50.0
2025-06-07,47.56711568141734,5,1.0,-0.22829268387995755,0.6375209571385865,-0.006338483257699194,1.271372921315404,1.1394508967276424,44.31734200886898,65.41928547960927,50.158461550908676,21.902232118696947,24.24211912822435
2025-06-08,55.18663815145207,5,1.0,0.3797725791006699,0.685745429038735,-0.41159438478426524,0.739154169483043,1.289010955797993,59.38182506077486,66.50198089086794,60.14701207221399,32.318913129035366,21.60202638612904
2025-06-09,58.82268616361562,5,1.0,1.1878663922786823,-0.22536802130803102,-0.8647893197083023,0.14949203043641998,0.4832371098465108,76.63592530326926,44.38952606896207,70.36603083081705,46.26964377835126,38.14880207947686
2025-06-10,40.91616411711432,5,1.0,-1.0446177336380298,-0.41727166550883804,-0.2397966307423537,-0.5299736009184982,-0.7329243715780789,26.0259982311189,39.71698005911957,55.96635315021388,50.0,50.0
2025-06-11,52.882941386647225,5,1.0,-0.6192437105880398,0.8165569053389673,-0.3185030312501863,-0.6060330149103735,-0.9173180203518745,34.995347718090166,69.35049782840726,57.89593861349001,50.0,50.0
2025-06-12,43.251861471914026,5,1.0,-0.4061146725420757,-0.3274128677703189,0.26342671165169607,-0.6059561883144403,-1.3736922975852435,39.98441146670992,41.88702451105126,43.45215339292833,50.0,50.0
2025-06-13,69.51899819357817,5,1.0,0.9625939558552115,1.4524947223569236,-0.7305023828264281,-0.07104069141746053,-0.15624886050806677,72.36408576000467,81.03820772842482,67.49155073524659,50.0,50.0
2025-06-14,43.06645541595628,5,1.0,0.01771840438836779,-0.11913231605629988,0.78457591273731,0.45174659329596234,0.5451679848974943,50.44294852142982,47.02520957823147,31.33345110492014,38.89455781825174,36.698619832486855
2025-06-15,44.132549281636024,3,0.6,,0.13489679120319606,0.28868598293490827,,1.448176749372215,,53.3673150349487,42.83255905920778,,19.028232466554442
2025-06-16,52.321630886500486,5,1.0,-0.6746717878875127,0.5859058923741228,-0.6026677548957852,-0.3124769104434779,-0.2777577487429442,33.74515399216342,64.24252169146459,64.6266409070604,50.0,50.0
2025-06-17,41.6831001389757,5,1.0,-0.6339779192281346,-0.3531177898526444,0.2196731620297839,-1.0670032459967038,-0.7470825052070036,34.66091046892374,41.262656989915435,44.53014950661977,50.0,50.0
2025-06-18,39.881226069557925,5,1.0,0.20290339984688385,-0.9400930660529311,1.115159829699115,-1.6610193009699834,-1.1710619408168037,55.05525324236134,28.088154405793013,24.69101887555808,50.0,50.0
2025-06-19,39.796687980462366,5,1.0,-0.20517659713155542,-0.529306402129982,1.0434294288697061,-0.927785066235724,-0.9369210518958395,44.88850424177126,37.0678673247346,26.04888255255306,50.0,50.0
2025-06-20,50.0911851614655,5,1.0,0.06809963676922172,-0.4810890259012222,-0.6664188937996378,-0.1598393393592894,0.03729687008360409,51.70183327382536,38.199500061921206,66.07008264346295,50.0,49.06768632048941
2025-06-21,38.41220560645819,5,1.0,-0.40303523202981856,-1.3872563300393705,-0.1998322913688253,-0.1710563089944183,0.23975282207057755,40.0583311709316,19.984612939037223,54.97924863000405,50.0,44.0347264746673
2025-06-22,40.27280007322166,5,1.0,-0.0702227220636045,-0.6973108415428562,0.8001912109060629,-0.3831205413972447,0.14935693078729984,48.24515301875734,33.2408718303484,30.99846184913391,50.0,46.27300248663161
2025-06-23,43.86343268684129,5,1.0,-0.16327596966200209,-1.0204482112494027,-0.43410846832330274,-0.8032927910995898,-0.7005250171145943,45.927144941989354,26.494010361088154,60.68543047959023,50.0,50.0
2025-06-24,56.88798228455135,5,1.0,0.27689110045183074,0.03711277982975354,-0.9810051353251051,-0.806408092074944,-0.6285840812370705,56.878387158007634,50.9277130154099,72.73076116263044,50.0,50.0
2025-06-25,50.244347210860695,5,1.0,0.2875385929978871,-0.49017318773604573,-0.3447671579404529,-1.176461573841217,-1.308604717380452,57.13934332430735,37.98527699008602,58.53480558271343,50.0,50.0
2025-06-26,33.62137097275119,5,1.0,-1.2566591167104715,-0.9348754246483008,0.2988474073409716,-1.1219980298186152,-0.23160890054540814,22.154954275604673,28.193664420877486,42.58392681903271,50.0,50.0
2025-06-27,30.57549129919371,4,0.9,-1.7855942552573356,-0.9026684643563682,0.08916759805839304,,-0.08159508475438448,14.361373052207073,28.85024359647675,47.77228587334597,,50.0
2025-06-28,50.61388366031342,5,1.0,0.29171069720721643,-0.3237716006888178,-0.39910566528839264,-0.07106199556309681,0.4560318586137759,57.24148882540606,41.97568558643547,59.84727676356548,50.0,38.79275984047862
2025-06-29,55.70217025142958,5,1.0,0.49120149009508807,-0.020503021720680744,-0.5457127931949377,0.04499168100168065,0.12259021872717465,62.038943183254155,49.48744241234318,63.31403554611837,48.875397675040155,46.93907696022682
2025-06-30,37.16201211456442,5,1.0,-0.8279826313171983,-1.1654327106406472,-0.18238631533138805,-0.2816933950143749,-0.4984119909343568,30.407180106791746,23.76815352555592,54.547060124300586,50.0,50.0
2025-07-01,35.26768322068439,5,1.0,-1.219823438283338,-1.2075650835797922,-0.30733498484279,-0.5986184557633112,-0.09931473723118615,22.796752364827356,23.013216488613963,57.623462823259956,50.0,50.0
2025-07-02,48.680057884272166,5,1.0,0.023156584995113083,0.3386543418170318,0.8495648476593298,-1.24733884515057,-1.2023925846257641,50.57888875710654,58.38636094870418,29.952414862644744,50.0,50.0
2025-07-03,50.596012857523725,5,1.0,0.5587940402503278,-0.40916492400535054,0.09257848739450979,-0.849166090773402,-0.7393750755079775,63.61734585745673,39.91123736026337,47.68718946103849,50.0,50.0
2025-07-04,48.27293268165228,5,1.0,1.0662199284350036,-0.8520742770148726,0.6219693458800342,-0.48402975784813573,-1.1071538530356628,74.38773863236752,29.89979116915904,34.93336870597159,50.0,50.0
2025-07-05,52.799004120048394,5,1.0,0.26547234024215305,0.1884490577765604,-0.4508510212201341,0.2581861914389475,0.9269467278413226,56.59810352382359,54.69733328052734,61.08415528075704,43.58096346739528,28.35445675852187
2025-07-06,49.38742246098963,5,1.0,-0.042945960794698236,0.22168679488520826,-0.40239771295269927,0.6189730342860161,1.0625784814505888,48.926515965580684,55.51958335611088,59.92635998570589,35.0015054761777,25.681701197232226
2025-07-07,42.68790180853453,5,1.0,-0.29182920241984744,-0.9302433874759533,-0.27674452620711737,-0.6524413921493187,-0.7622071583656685,42.75561071231054,28.28753390736089,56.874792113165505,50.0,50.0
2025-07-08,62.54918333171007,5,1.0,0.4169303261964935,0.3157967371701693,-1.7815418037920834,-0.7222827256474743,-0.9117402393395152,60.274847105177244,57.82995446374133,85.58871430517247,50.0,50.0
2025-07-09,62.32190026216745,5,1.0,0.27281351369189444,0.6697023474345285,-1.2211452064897883,-1.1239115465210257,-1.113862616430671,56.77834876603658,66.14365066103248,77.22650217023369,50.0,50.0
2025-07-10,23.52798171934882,5,1.0,-2.3798146801301803,-1.336019595594823,1.1688462817551792,-0.9860551492381783,-1.02336071653111,8.472493555449224,20.81653967058009,23.70635875770013,50.0,50.0
2025-07-11,30.84095267419753,5,1.0,-0.568852176707071,-0.7975478529138882,0.8576172806861609,1.4685695715863383,0.9192817643191245,36.15017212482176,31.055030111581868,29.783740427534212,18.7160129406944,28.510426237001617
2025-07-12,19.126139319558806,5,1.0,-0.5444832619235886,-1.9328447080589668,1.755162794827231,2.9100176464156986,2.370948973646367,36.71452789722121,12.643604815648173,14.73972012473336,5.166057093034681,8.541497714478519
2025-07-13,20.675917287621175,5,1.0,-0.9635745053867539,-0.9054313079193814,2.7634566888236685,2.0614492965602773,1.7846278026265736,27.616309043866707,28.793564199404997,5.933115071287773,11.290059569596052,14.373263434225029
2025-07-14,13.806672615351273,5,1.0,-1.9537725553901892,-1.3897650746067012,2.0691983326020504,2.5386914116011363,2.0658541013522345,12.414258173810829,19.94452639978831,11.212682325985334,7.31898895065489,11.24601883008975
2025-07-15,22.10015996940489,4,0.9,-0.8056531849131799,-1.2433063580835824,2.745030443587479,,0.9933904155400843,30.881754833340327,22.386099065960117,6.036792639768561,,27.02429274720554
2025-07-16,30.291462865210143,5,1.0,-0.9554170810321236,-0.41419074130780753,2.0149516357335093,1.0111795561202492,-0.822455411798677,27.77967092231943,39.79076869828078,11.764201235769015,26.674907318762767,50.0
2025-07-17,64.58676382181953,5,1.0,0.9916673867342404,1.7370276406469016,-0.33090497999309576,1.4224191664835757,0.5699174866114382,72.94171366202556,85.03091269258155,58.197955610851515,19.428261472376857,36.125586460294066
2025-07-18,73.77708189800961,5,1.0,1.4407802014383497,2.0363906766409987,-1.2779805830816544,0.5924774449539192,0.49801233389596383,80.85754410253013,88.45652326956167,78.21058309223612,35.606661551028715,37.80078912831983
2025-07-19,63.75465726691317,5,1.0,1.0449945560217129,1.7098988037759957,-0.3892965745361762,1.262556358627299,1.3688993713083661,73.98125587600204,84.68231581592791,59.61133524743488,22.053414322679554,20.27977277579256
2025-07-20,59.155370578180985,5,1.0,1.260235025906296,0.9176300432061827,-0.0689319109771375,1.4670188946449714,1.30805790451445,77.90665635275555,71.45589646665688,51.72261572883328,18.73961502242838,21.281200843477635
2025-07-21,69.61791075217997,5,1.0,1.3041667422177066,1.209212325689617,-0.9201359441840739,0.5685710770219777,-0.17207095103173087,78.65354037197422,77.01595494808383,71.50698044557473,36.156660670476185,50.0
2025-07-22,68.45755386539898,5,1.0,1.0881841158651377,1.418408621062176,-0.37714791371399997,-0.1213111729349418,-0.13451956596772635,74.8039624581382,80.50888171667717,59.3185030647718,50.0,50.0
2025-07-23,53.83214186643226,5,1.0,-0.22440230050079202,0.8001903394991076,-0.17935538506488843,0.06597400297042628,0.3729968925037091,44.41336639502258,69.00151951197759,54.4719032349248,48.35124790797441,40.781706565498006
2025-07-24,67.33472355744266,5,1.0,0.9355896161228626,0.986999613300944,-0.831547180999722,-0.26755817974399554,-1.2013623038455228,71.82079201727059,72.84948826151378,69.66819736903675,50.0,50.0
2025-07-25,66.27104461866429,5,1.0,0.41162759186305314,1.2825865730700987,-1.1919234635949358,-0.18571897365660242,0.2418472117347401,60.14780805587753,78.28897467070045,76.7084897647185,50.0,43.98311847747202
2025-07-26,55.9529507825696,5,1.0,-0.11295339508806133,0.6325314466275835,-0.9759978975241935,0.4372804370085868,0.5077782610333951,47.179163614826855,65.30632382350512,72.63133903670159,39.238917711890565,37.571449725406346
2025-07-27,61.69373161347719,5,1.0,1.7041893774191486,0.5031575880915441,-0.2404519222708141,0.6458124818400095,0.8571135511267812,84.60810999798838,62.32010886887605,55.98250153994444,34.39338044345831,29.794276010831513
2025-07-28,63.93614472251943,5,1.0,1.8111254628826157,0.6587120945904088,-0.23559105813407696,0.8380561701645785,0.3268393573457501,85.94978416270149,65.89710190528518,55.86268504871312,30.194433489631574,41.90098543417646
2025-07-29,72.46050118198006,5,1.0,1.552342192431133,1.1811680689027637,-1.0325541864836798,-0.012349836282499624,-0.3452577573315876,82.52517597902423,76.51577606602777,73.74107784232231,50.0,50.0
2025-07-30,62.66961304687143,5,1.0,0.8501903620742252,0.6230837056432867,-0.43132782324770924,-0.22105518532811247,-0.01800446434755933,70.06070737386517,65.09195639918129,60.61906957478745,50.0,50.0
2025-07-31,65.69989256328458,5,1.0,1.3686921795914246,0.8452160849420468,-0.1599300173656374,-0.6328095904958925,-0.5402819646924696,79.71687733268296,69.95626452195789,53.989750034461565,50.0,50.0
2025-08-01,56.0809419649829,5,1.0,0.3416798856009843,0.7937142156719298,-0.05868913761354318,0.1522213029615287,0.8613392739250881,58.459852943185176,68.86282878006266,51.46680744005935,46.201798708240915,29.705960891725926
2025-08-02,45.76018674021462,5,1.0,0.44209077142952996,0.11502114994696341,0.6519852493189144,0.8805039042848394,1.4800590969018548,60.87571068072482,52.87236269916869,34.254230548080116,29.3073368441981,18.54184932210737
2025-08-03,45.56874018423452,5,1.0,-0.43741451890892136,0.5601189315171758,0.33708076301196765,0.5397256261820943,0.999329518928406,39.23572097854819,63.64800582931594,41.65187684512528,36.82514109147986,26.907326637022447
2025-08-04,58.269249236009,5,1.0,0.6159248468509166,0.4387652164921119,-0.9246247859593579,0.41072682045505265,1.2399062215678174,64.92911521778477,60.79647672554426,71.5983499801139,39.87378560525209,22.445230964623075
2025-08-05,44.112957892623854,5,1.0,0.37727341027701505,-0.6394611052974519,0.8579282682692945,-0.8061583075410466,-0.575053366339092,59.321531469115605,34.536836743455495,29.777237144262624,50.0,50.0
2025-08-06,54.71888868336653,5,1.0,-0.5734890978412038,0.7127994687321313,-0.7943615919678939,-1.1451514460407324,-0.8832656202723744,36.04321241519991,67.10194447174267,68.8767080864188,50.0,50.0
2025-08-07,45.36515061463739,4,0.9,0.13019661020775866,-0.39647207378724314,0.4496814125468578,-1.0778385795373369,,53.25032515407957,40.21602564038709,38.94365157416828,50.0,
2025-08-08,39.291288832155935,5,1.0,-0.14221617560283994,-1.20112159399797,0.31911200210448776,-0.9255309245993314,-0.6335096935738995,46.450575983011404,23.12757512590917,42.08921749739881,50.0,50.0
2025-08-09,51.23952710038928,5,1.0,1.0394652340546975,-0.7029408896418091,-0.14062875813319253,0.34670999929591517,0.28245689978758654,73.87468094556259,33.11605175590495,53.509936353014325,41.41804643831029,42.98515375515128
2025-08-10,49.09841915721019,4,0.9,0.4404608472274116,-0.8538610724625598,-0.8464702109835526,,0.8557489563506552,60.83688359354672,29.86235372086286,69.98261648602464,,29.8228274996136
2025-08-11,47.46053278668467,5,1.0,-0.10410141734564339,-0.36567484367802905,-0.19117872067794744,-0.2407740134004642,-0.49790001261100447,47.399812351239554,40.9586543771053,54.76496384090606,50.0,50.0
2025-08-12,50.43919640713466,5,1.0,0.06726956543990119,-0.5801561562191605,-0.887617421429588,-0.728825418886729,-0.37030575785591774,51.681105239798136,35.889666291278,70.8398247390591,50.0,50.0
2025-08-13,41.49261753369595,5,1.0,-0.13352973045013383,-0.694817765995077,0.5100279952364855,-1.1921853411411076,-1.3604924785902293,46.666708036342634,33.2962195548072,37.51869628175501,50.0,50.0
2025-08-14,42.7786376416425,5,1.0,-0.3548924198194863,-0.19888859973602493,0.6411995498838596,-0.9883943307432741,-0.5377639364519903,41.21965269323701,45.044110788029805,34.49754298631226,50.0,50.0
2025-08-15,36.712217174785614,4,0.7999999999999999,-1.000893084585316,-0.5027558269113314,,-0.7782875547025033,-0.23035439627019183,26.876586652139185,37.689325813955776,,50.0,50.0
2025-08-16,40.55255430829177,5,1.0,-0.46611422932521673,-0.4431012328269106,0.13879146128861639,-0.36432901057232087,0.8715873499165797,38.55363647975486,39.10022561554766,46.535772654322535,50.0,29.492411488365068
2025-08-17,42.62699613424203,5,1.0,-0.6880958024623526,-0.43445507400976313,-0.49879251973315514,-0.08260986849994316,0.6821162971355066,33.44568052574627,39.30630043349965,62.217552692586736,50.0,33.578913079509014
2025-08-18,43.402269785870146,5,1.0,-0.9301846837985606,-0.35331069284676364,-0.5189956743554152,-1.213404838551024,-1.3636965785862027,28.288724767032797,41.25798175826502,62.69128914140402,50.0,50.0
2025-08-19,37.89264010807937,5,1.0,0.24989177393561435,-1.7617394552849177,0.7011907197459657,-1.7530212647880388,-1.4713266942617131,56.21498625834859,14.657261913538006,33.154828282566946,50.0,50.0
2025-08-20,46.26213182310866,5,1.0,0.14584259671082028,-0.724820630458445,-0.076092108957499,-2.0927607665653816,-2.430780550199749,53.639615965172815,32.6332331834752,51.90138539257125,50.0,50.0
2025-08-21,23.243422432095517,5,1.0,-1.3960851602548097,-2.042601813236679,1.4350637646742659,-1.7871546660085103,-1.8438037675995338,19.843807237146102,11.480206404503088,19.231091698003798,50.0,50.0
2025-08-22,44.814630028698254,5,1.0,-0.30761697727586723,-0.5029395775907343,-0.29092792466405126,-0.5553552330380205,0.25994770286232183,42.369651400051524,37.68501062371045,57.22232890608653,50.0,43.53765640352359
2025-08-23,47.18092616656129,5,1.0,0.384063190730817,-0.3656975782297966,0.47923627380397205,-0.525204904132874,0.24146096737514997,59.48527201346564,40.95810459901214,38.243248426095704,50.0,43.992634975988274
2025-08-24,56.34966236178978,5,1.0,0.41478192035400124,0.31409315113263414,-0.2109544360896389,-0.10715764112938685,0.04190804624718853,60.22339374620629,57.788403718109564,55.254389534813974,50.0,48.952452155322305
2025-08-25,57.644118148199006,5,1.0,0.6431620755854122,0.4943766719696334,-0.010482336696061863,0.2844782155957213,-0.05126667238842564,65.54679019116293,62.11369210745904,50.26205601785982,42.93562255040451,50.0
2025-08-26,53.636845921430734,4,0.7,0.05336574435259825,,-0.4359023094757985,-1.0528614695610237,-0.9280806630710688,51.33382707303212,,60.728220115459386,50.0,50.0
2025-08-27,43.141862309158306,4,0.9,-0.36582244531835745,-0.5527955821732893,-0.11706729169580046,,-1.6067955246624526,40.955085042071545,36.521605610393664,52.923344412514574,,50.0
2025-08-28,47.64706695317224,5,1.0,-0.5921693772921531,0.06586993985416002,-0.2959622814514875,-1.4549216951108976,-1.6732156721655114,35.61372533752981,51.64615333849703,57.34551675182095,50.0,50.0
2025-08-29,52.846817201417075,5,1.0,0.34200569958687116,-0.3017545817216787,-0.5220690878826849,-0.4824033109884123,-0.2102760406557832,58.46776489250637,42.51286172294928,62.7631460839019,50.0,50.0
2025-08-30,50.8195973057613,5,1.0,0.365914455862544,0.09207875768959276,0.17065985272303566,-0.16607287276995078,0.7233366990884668,59.04713992874081,52.30034388351551,45.74382867742045,50.0,32.665864266003126
2025-08-31,60.52054018994887,5,1.0,0.9897663349474107,0.8640597423295895,-0.09583334406427853,0.319609733948217,0.9160992424089807,72.90417666558176,70.35081524231923,52.394001666770016,42.07708616219703,28.5753366800487
2025-09-01,57.10493136048067,5,1.0,1.197158320984445,0.05918598805226431,0.024829051257533263,0.5130711631612429,-0.44451177387081686,76.80188789042965,51.47921792046972,49.37930560546646,37.44738496117563,50.0
2025-09-02,57.13627220038633,5,1.0,0.39288726661651296,0.8086083202907156,0.30789767320099215,-1.2135824753915831,-0.924526816339651,59.697755630653994,69.18128665319209,42.362797576162514,50.0,50.0
2025-09-03,51.50667952894943,5,1.0,-0.26220166368315057,0.694444695154774,0.31183166389550976,-0.5815090433265779,-0.8101541480816978,43.4822567724153,66.69549408628556,42.26677135669585,50.0,50.0
2025-09-04,53.63023047141985,5,1.0,0.3547103963411634,-0.09888957575926355,-0.3512714524014557,-0.45905933802440424,-0.4897534616763602,58.775936979418304,47.52977333737853,58.692586881904006,50.0,50.0
2025-09-05,30.091015818241864,5,1.0,-1.2134666980542252,-0.4247840134437982,1.8380343404774566,-0.18454855152429317,0.5703703409333718,22.908823352664204,39.537254637396735,13.728393355831587,50.0,36.11513750057266
2025-09-06,25.245740142728984,5,1.0,-1.5497516048500264,-0.5838161784559753,1.4354689273923535,1.55387548898863,0.549331742413428,17.512214703604595,35.805496457909655,19.22479919423957,17.45272317928598,36.60194637498196
2025-09-07,18.382346897140664,5,1.0,-1.6441210627006912,-0.8982298624840415,1.8417545150947545,2.432784978012556,1.9020043412973733,16.19050886126073,28.94143969671553,13.684392127758416,8.07065997876157,12.988179063199437
2025-09-08,20.7547769065876,5,1.0,-1.0292013697502016,-1.256654238271753,1.6183899781019837,1.8106084852231132,1.7370267968345354,26.32389645912051,22.15503841187959,16.542703158963004,14.056460087187665,14.969098047762067
2025-09-09,19.514440029344588,5,1.0,-1.4031732255372482,-1.335688975764201,2.78805348491265,1.5491153593252949,0.22622087055150272,19.731305127763385,20.821989887851437,5.797316748225833,17.5214074487759,44.36847430137386
2025-09-10,19.763262041116043,5,1.0,-1.5780916809995296,-1.1395729629805058,2.1211840875720016,1.0894513360929194,0.994110858830146,17.106591633998914,24.239877413436606,10.705482603498075,25.172160946329985,27.010087115527735
2025-09-11,27.966521665023734,5,1.0,-0.9227094783419604,-0.35809686619132397,1.51647424126675,1.9714728589562915,1.2254466241605395,28.440614122854715,41.14203389117471,17.99812921785832,12.223077523277421,22.697936649154958
2025-09-12,19.69963101137877,3,0.7,-1.39628288692467,-1.3123780289275,,1.7544504756094115,,19.84066237627935,21.208918590564878,,14.748674179118698,
2025-09-13,63.79826657449722,5,1.0,0.8582114938009775,1.1831121170517753,-1.650802138498006,2.0026212189867847,1.5196128686437684,70.22868487527624,76.55069092310158,83.89994322642158,11.892798542864314,17.951853354131142
2025-09-14,57.443213363997614,5,1.0,0.9331382142618724,0.19734427268902813,-1.2464079612919448,1.2163223892641346,1.645501532321896,71.77115271832662,54.917657416980354,77.66774427750687,22.85842892121736,16.171785757824104
2025-09-15,49.99613867434942,5,1.0,0.04627187875029526,0.6532197976660279,0.07030213747779938,0.8310834993529876,1.2457902326437436,51.156590612716776,65.7735669470087,48.24317008175505,30.34160186887342,22.342972031934217
2025-09-16,55.166471218742025,4,0.7,0.5440590503271873,,-0.4622337508150708,0.6856316502065207,0.4000884155972197,63.27561500694148,,61.354394996268525,33.50055379027355,40.12910972755917
2025-09-17,77.51015796431757,5,1.0,1.7544773687328539,2.4772131941501834,-0.9291397380327109,0.03169126850840872,-0.3017056310788696,85.25166395675721,92.25288610063772,71.69007244028666,49.20778459041756,50.0
2025-09-18,51.81173635130821,5,1.0,-0.08760337342135949,-0.146924907359746,-0.7464974327545498,-0.062018575199670446,-0.2688461317789989,47.81131521341173,46.33347070297426,67.8415028819621,50.0,50.0
2025-09-19,54.55750465131979,5,1.0,-0.642227824472582,1.409588493938581,-0.6612926741300366,0.9849025218533285,0.3252512105335971,34.47431103996704,80.37010302123278,65.9550709954156,27.192009998519172,41.939652340247996
2025-09-20,44.401376760290425,5,1.0,-0.5780773258245003,0.5843202248650173,0.7358665785775799,0.34320264185832466,0.5194510836865828,35.937512085656905,64.2060883006997,32.3908669682492,41.503172743794224,37.29805976354177
2025-09-21,57.63667253208928,5,1.0,0.6574527125014105,0.8951505073285247,-0.04681689158752155,0.6882422806248435,0.8476821052702258,65.86879437281077,70.99519118121644,51.17020855682193,33.44242006755383,29.991931477613495
2025-09-22,59.99767491565441,5,1.0,0.6669226079912909,0.6602345901498489,-0.3468116989332822,0.10599150900873114,0.42980999949783916,66.08137375444072,65.93130839054794,58.58442112937666,47.35269017819393,39.41717028463084
2025-09-23,63.96868534942932,5,1.0,0.6407065172541554,0.7824503979014433,-0.7849806009005098,-0.3565910898578781,-0.00986964512867176,65.49131523303322,68.62079903458744,68.67525534571561,50.0,50.0
2025-09-24,64.65804581888047,5,1.0,1.2772702475408424,0.46438283662810653,-0.5703549521683626,-1.2616792850262306,-1.7880938574330703,78.19847539101171,61.40533904028838,63.88450744745222,50.0,50.0
2025-09-25,47.3090705391522,4,0.7999999999999999,-1.2883848679910308,0.9056810857122488,,-0.28124699756591215,-0.5975312568786064,21.612631413268318,71.21155669113756,,50.0,50.0
2025-09-26,53.46641954885691,5,1.0,0.5993075739335274,0.016838102373656207,-0.05754348879892967,-0.14830013620760318,0.5375562383168135,64.54978740815676,50.42094261385824,51.43819039083987,50.0,36.875624640844464
